"carat","cut","color","clarity","depth","table","price","x","y","z"
0.31,"Ideal","G","SI1",62.2,55,462,4.36,4.38,2.72
0.85,"Premium","G","VS2",61,58,3237,6.11,6.08,3.72
0.9,"Good","I","VS1",62.8,59,3447,6.11,6.18,3.86
1.76,"Ideal","G","VS2",60.3,57,17442,7.9,7.83,4.74
1.01,"Very Good","F","VS2",59.4,61,6288,6.48,6.51,3.86
0.34,"Ideal","E","SI2",62.9,56,612,4.48,4.45,2.81
0.72,"Very Good","G","VVS2",62.5,58,2889,5.68,5.72,3.56
1.01,"Ideal","F","SI1",62,56,5486,6.44,6.39,3.98
0.39,"Ideal","F","SI1",62.5,55,921,4.68,4.63,2.91
0.91,"Very Good","F","SI2",61.4,60,3726,6.13,6.16,3.77
0.38,"Premium","I","VS2",60.2,58,633,4.69,4.75,2.84
0.7,"Premium","E","SI1",61,58,2777,5.78,5.72,3.51
0.35,"Ideal","F","VS2",61.5,57,706,4.52,4.55,2.79
0.31,"Good","F","SI1",63.5,56,516,4.3,4.33,2.74
0.41,"Premium","H","SI2",62.2,56,836,4.8,4.72,2.96
1.02,"Premium","F","VS2",63,60,5704,6.41,6.35,4.02
1.64,"Ideal","G","VS2",61.5,56,16297,7.59,7.62,4.68
0.82,"Very Good","G","VS2",62.1,56,3528,5.94,5.98,3.7
0.35,"Ideal","E","VS1",61.9,56,851,4.53,4.55,2.81
0.81,"Premium","E","SI2",60.1,59,2368,6.09,6.03,3.65
0.28,"Very Good","E","VS2",63,59,487,4.11,4.15,2.6
1.14,"Good","E","SI1",60.9,64,5899,6.78,6.68,4.09
0.3,"Very Good","G","SI2",63.3,57,506,4.28,4.25,2.7
1.03,"Premium","H","SI1",62.2,60,4932,6.43,6.4,3.99
1,"Good","D","VS1",57.8,61,7500,6.62,6.56,3.81
0.44,"Good","E","SI1",63.4,57,756,4.81,4.85,3.06
0.96,"Fair","H","VS2",68.8,56,3658,6.11,5.98,4.16
0.3,"Ideal","E","SI1",61.6,54,499,4.32,4.35,2.67
0.32,"Ideal","E","SI2",62.7,57,576,4.37,4.34,2.73
1.06,"Premium","H","SI2",62.6,58,4031,6.52,6.46,4.06
0.41,"Ideal","F","VVS1",60.7,56,1356,4.85,4.81,2.93
0.35,"Ideal","H","IF",61.9,55,921,4.51,4.54,2.8
0.33,"Ideal","H","IF",62.1,55,1114,4.44,4.41,2.75
1.51,"Ideal","G","VS2",62.1,55,14482,7.38,7.33,4.56
0.31,"Good","G","VS2",63.5,58,544,4.22,4.29,2.7
1.02,"Ideal","F","VS2",62.7,54,6597,6.5,6.42,4.05
0.37,"Premium","G","VVS2",62.2,58,1010,4.6,4.56,2.85
0.39,"Premium","D","VVS2",61.1,60,1290,4.7,4.66,2.86
2.03,"Premium","G","SI1",61.3,59,18423,8.11,8.08,4.96
0.41,"Ideal","E","SI1",62.9,56,969,4.76,4.72,2.98
0.33,"Ideal","G","VS1",61.9,56,854,4.48,4.44,2.76
0.71,"Ideal","H","SI1",62.3,54,2326,5.74,5.76,3.58
0.42,"Ideal","F","VS1",61.4,57,1031,4.78,4.83,2.95
0.5,"Premium","E","I1",60.7,61,840,5.14,5.05,3.09
1,"Premium","G","SI1",61.9,62,5154,6.22,6.18,3.84
0.32,"Premium","G","IF",61.8,55,1020,4.45,4.39,2.73
1.1,"Premium","G","VS2",60.2,58,6534,6.71,6.75,4.05
1.21,"Premium","H","SI1",61.8,58,6180,6.83,6.79,4.21
0.58,"Ideal","E","VS2",61.9,57,1984,5.37,5.33,3.31
0.9,"Very Good","F","VS2",63.4,58,4400,6.07,6.11,3.86
0.34,"Premium","G","SI1",60.8,59,650,4.56,4.46,2.74
1,"Very Good","F","VVS2",63,59,8950,6.33,6.36,4
1.5,"Very Good","H","SI2",63.3,57,6770,7.27,7.21,4.59
0.26,"Very Good","E","VS2",60.4,58,452,4.15,4.19,2.52
0.23,"Very Good","F","IF",61,62,485,3.95,3.99,2.42
0.3,"Premium","G","VS1",61.7,56,776,4.33,4.29,2.66
0.9,"Good","G","SI2",58.5,61,3350,6.28,6.33,3.69
0.36,"Ideal","D","VS2",61,56,852,4.59,4.63,2.81
2.28,"Very Good","I","SI2",62.9,57,16041,8.34,8.41,5.27
0.38,"Very Good","D","VS2",60.9,58,933,4.63,4.67,2.83
0.4,"Ideal","G","SI2",62.1,53,573,4.75,4.78,2.96
1.3,"Very Good","I","VS1",62.6,57,6819,6.92,6.95,4.34
1.01,"Very Good","E","VS2",63.1,60,6335,6.3,6.26,3.96
0.4,"Ideal","E","VS2",61.1,56,975,4.77,4.75,2.91
0.71,"Premium","J","SI1",62.4,61,1690,5.68,5.63,3.53
0.5,"Very Good","D","VS2",63.3,58,1602,5.03,5.05,3.19
1,"Very Good","G","VVS2",63.5,55,5914,6.36,6.3,4.02
0.3,"Premium","F","VS2",61.1,59,605,4.29,4.32,2.63
0.78,"Ideal","F","SI2",59.7,57,2431,6.01,5.98,3.58
0.25,"Ideal","G","VVS1",61.7,56,582,4.05,4.07,2.51
0.54,"Ideal","F","VS2",62.3,56,1662,5.17,5.2,3.23
0.52,"Premium","E","VS2",61.6,59,1694,5.16,5.14,3.17
0.77,"Very Good","I","VS2",63.2,58,2513,5.79,5.85,3.68
1.7,"Premium","I","VS2",61.2,59,11257,7.55,7.62,4.64
0.4,"Very Good","E","SI1",60.8,62,687,4.72,4.76,2.88
0.37,"Premium","G","VS2",60.1,59,649,4.64,4.68,2.8
0.41,"Premium","D","SI2",61.2,59,876,4.8,4.77,2.93
1.07,"Ideal","I","SI1",61.5,57,5748,6.57,6.59,4.05
1.21,"Very Good","I","SI1",62.1,56,5324,6.76,6.92,4.25
0.43,"Premium","D","VVS1",59.6,58,1659,4.94,4.89,2.93
1.35,"Ideal","G","I1",62.5,57,4643,7.04,7.01,4.39
1,"Premium","D","SI2",60.8,60,4295,6.45,6.41,3.91
1.01,"Very Good","G","SI1",62.6,59,4916,6.38,6.3,3.97
0.3,"Ideal","I","SI2",62.4,54,367,4.32,4.34,2.7
0.34,"Ideal","G","VVS2",62.6,54,775,4.44,4.47,2.79
0.41,"Premium","H","SI1",62,59,683,4.78,4.8,2.97
0.31,"Very Good","D","SI1",63.5,58,732,4.3,4.27,2.72
0.52,"Very Good","E","VS2",59.2,59,1601,5.23,5.27,3.11
0.51,"Very Good","E","SI2",60.7,56,1104,5.17,5.21,3.15
0.28,"Very Good","D","VS1",60.5,58,458,4.23,4.26,2.57
0.76,"Premium","H","VVS1",60.7,58,3311,5.9,5.93,3.59
1.02,"Premium","F","VS1",60.8,59,7539,6.46,6.49,3.94
0.51,"Good","G","VVS2",63.7,54,1895,5.1,5.08,3.24
0.59,"Very Good","F","SI1",63.4,54,2000,5.35,5.4,3.41
0.6,"Ideal","D","VVS1",61.6,56,3570,5.41,5.43,3.34
1.74,"Premium","I","VS1",62.5,57,13037,7.71,7.67,4.81
0.52,"Very Good","I","SI1",62.5,59,978,5.06,5.12,3.18
2,"Very Good","J","SI2",61.9,55,11792,8.06,8.09,5
2.1,"Very Good","H","SI2",63.3,57,13790,8.2,8.08,5.15
1,"Fair","E","SI2",63,58,4516,6.35,6.26,3.97
0.76,"Very Good","G","VS2",62.1,54,2990,5.88,5.94,3.67
0.35,"Very Good","G","IF",62.6,59,898,4.43,4.49,2.79
0.32,"Ideal","E","VVS1",61.6,56,827,4.37,4.43,2.71
0.35,"Ideal","E","VS2",62.2,56,767,4.51,4.53,2.81
0.32,"Very Good","E","VVS1",60.4,57,917,4.42,4.46,2.68
1.12,"Ideal","F","SI2",61.8,55,4140,6.69,6.66,4.13
1.19,"Very Good","G","VS1",59.1,58,7989,6.96,7.05,4.14
0.46,"Very Good","D","VVS1",61.6,59,1993,4.92,4.97,3.05
0.54,"Ideal","F","VVS2",61.8,55,2333,5.27,5.25,3.25
0.3,"Ideal","G","VS2",61.3,56,526,4.28,4.33,2.64
1.4,"Premium","H","SI1",62.1,60,8133,7.21,7.12,4.45
0.31,"Ideal","F","VS2",62.1,53,802,4.39,4.34,2.71
0.36,"Ideal","H","VVS2",61.3,55,705,4.62,4.64,2.84
1.08,"Premium","H","VS1",62.5,60,5111,6.55,6.51,4.08
0.7,"Ideal","I","SI2",62.1,57,2079,5.66,5.71,3.53
0.24,"Premium","E","VVS1",60.7,58,710,4.03,4.01,2.44
1.26,"Premium","H","SI1",61.3,57,7056,7.01,6.93,4.27
0.72,"Ideal","F","SI2",62.1,57,2241,5.72,5.75,3.56
1.53,"Premium","G","SI2",58.7,59,8688,7.51,7.45,4.39
1.51,"Good","J","VS1",60.6,55,7848,7.3,7.36,4.44
1.24,"Very Good","F","VVS2",63.6,56,11268,6.75,6.8,4.31
1.19,"Premium","G","VS2",61.9,58,7389,6.86,6.74,4.21
1,"Good","E","VS2",60.7,62,6279,6.33,6.46,3.88
1.08,"Very Good","F","SI2",63.4,55,3847,6.53,6.5,4.13
1.93,"Premium","H","VS1",60.5,60,17096,8.06,7.98,4.85
1.5,"Ideal","I","VS2",60,61,9827,7.39,7.42,4.44
0.38,"Very Good","G","VS2",59.9,58,766,4.72,4.77,2.84
0.31,"Ideal","G","IF",61.2,55,891,4.4,4.42,2.7
0.43,"Ideal","H","SI1",61.6,55,716,4.87,4.9,3.01
1.58,"Ideal","I","VS1",62.4,54,10920,7.43,7.46,4.64
0.73,"Very Good","G","VS1",62.4,58.1,2999,5.71,5.75,3.58
0.41,"Premium","I","VVS1",61.5,59,1107,4.81,4.75,2.94
1.02,"Premium","D","VVS2",61.4,58,10773,6.46,6.43,3.96
1.1,"Good","I","SI1",63.1,61,4133,6.49,6.56,4.12
1,"Premium","G","VS2",63,59,5806,6.4,6.36,4.02
0.59,"Ideal","F","VS2",60.2,57,1914,5.48,5.44,3.29
0.3,"Ideal","E","VVS1",60.6,57,956,4.35,4.33,2.63
0.52,"Good","G","SI2",63.1,56,1049,5.08,5.12,3.22
1.25,"Ideal","G","SI2",61.6,57,5355,6.98,6.91,4.28
0.4,"Ideal","D","VS2",61.5,55,982,4.71,4.75,2.91
0.73,"Premium","H","SI2",58.7,58,1927,5.94,5.91,3.48
0.52,"Ideal","D","VS2",61.8,55,1822,5.16,5.19,3.2
0.5,"Very Good","I","SI1",62.5,57,1035,5.06,5.09,3.17
1.31,"Ideal","G","VS2",61.9,56,9085,7.08,7.05,4.37
1.51,"Ideal","G","VS2",62,56,13355,7.35,7.32,4.55
0.82,"Ideal","D","SI1",62.2,55,4135,5.97,5.99,3.72
1.03,"Ideal","F","VS1",62.8,54,8237,6.48,6.39,4.05
0.55,"Ideal","F","VS1",62,55,1980,5.29,5.26,3.27
0.83,"Ideal","F","SI1",61.8,55,4009,6.01,6.06,3.73
0.31,"Premium","I","SI1",61.3,58,408,4.34,4.37,2.67
2.01,"Very Good","J","SI1",63.4,57,11566,7.97,7.89,5.03
1.41,"Premium","H","VS2",62,58,8686,7.19,7.12,4.44
0.71,"Ideal","F","SI2",59.9,59,2161,5.79,5.83,3.48
0.34,"Ideal","E","SI1",61.9,55,565,4.51,4.53,2.8
0.53,"Ideal","I","SI2",61.8,55,844,5.22,5.26,3.24
0.73,"Premium","F","VS1",62.7,56,2961,5.75,5.73,3.6
0.51,"Good","H","SI1",63.4,57,1119,5.06,5.09,3.22
1.21,"Very Good","H","VS2",62.9,57,6189,6.75,6.8,4.26
0.31,"Good","G","VVS2",63.3,57,707,4.28,4.31,2.72
1.51,"Fair","J","VS1",65.2,56,7139,7.16,7.11,4.65
0.73,"Premium","G","I1",62.5,58,1395,5.82,5.74,3.61
0.53,"Ideal","E","VS1",61.6,55.6,2019,5.19,5.24,3.22
0.7,"Ideal","J","VS1",62.8,56,2000,5.64,5.66,3.55
1.2,"Premium","D","VS2",61.6,60,8693,6.78,6.72,4.16
0.49,"Good","F","VS1",63.6,59,1426,4.95,4.92,3.14
0.51,"Ideal","F","VVS2",61.2,56,2093,5.17,5.19,3.17
1.52,"Premium","D","SI1",59.8,58,12707,7.51,7.55,4.5
0.59,"Ideal","F","SI2",60.1,57,1371,5.45,5.49,3.29
0.37,"Very Good","E","VS2",58.9,61,811,4.66,4.68,2.75
1.41,"Premium","F","SI2",62.7,56,7817,7.21,7.15,4.5
0.38,"Very Good","D","SI1",62,55,586,4.67,4.72,2.91
0.43,"Premium","E","VS1",62.3,58,1209,4.82,4.78,2.99
0.43,"Premium","G","VS2",62.3,58,867,4.81,4.85,3.01
0.34,"Premium","D","SI2",60.6,60,650,4.53,4.48,2.73
0.87,"Very Good","J","SI1",61.4,57,2300,6.14,6.17,3.78
0.9,"Very Good","I","SI1",61.4,55,3271,6.19,6.28,3.83
1.54,"Very Good","D","SI1",63,59,13196,7.31,7.35,4.62
2.24,"Premium","J","VS1",60.9,58,11970,8.46,8.41,5.14
0.41,"Premium","D","SI2",62,58,876,4.78,4.74,2.95
0.7,"Fair","H","SI1",65.3,55,1865,5.58,5.54,3.63
1.51,"Very Good","D","VS2",63.2,58,14416,7.29,7.33,4.62
1.1,"Very Good","I","SI2",62.8,57,4083,6.56,6.63,4.14
0.31,"Ideal","E","VS2",61.7,55,642,4.35,4.37,2.69
1.19,"Ideal","F","VS2",62,57,8265,6.76,6.78,4.2
1.06,"Ideal","F","SI1",62.2,57,5613,6.52,6.5,4.05
0.37,"Ideal","F","VS2",60.6,56,957,4.64,4.63,2.81
2.19,"Ideal","D","SI2",61.8,57,18693,8.23,8.49,5.17
0.7,"Ideal","E","VVS2",62.8,56,3238,5.68,5.6,3.54
0.28,"Very Good","E","VS1",62.2,59,428,4.19,4.23,2.62
1.41,"Premium","E","VS2",62.7,56,11644,7.18,7.1,4.48
0.31,"Ideal","G","VVS1",61.4,57,772,4.37,4.39,2.68
0.93,"Very Good","H","SI1",59.3,61,3838,6.33,6.39,3.77
0.3,"Very Good","G","VS1",62,60,565,4.27,4.31,2.66
1.5,"Ideal","H","VS1",62.1,57,8891,7.37,7.23,4.53
1.41,"Premium","E","VS1",58.8,59,12671,7.3,7.26,4.28
0.71,"Ideal","D","SI1",60.6,56,3674,5.78,5.81,3.51
0.35,"Very Good","H","VS1",62.6,58,614,4.49,4.52,2.82
1.01,"Premium","G","VS1",62.3,59,6499,6.38,6.42,3.99
0.6,"Ideal","I","SI1",62.2,58,1342,5.37,5.41,3.35
1,"Very Good","F","SI2",62.6,59,4901,6.34,6.38,3.98
0.4,"Ideal","G","VVS1",61.8,56,1097,4.72,4.75,2.92
0.9,"Very Good","H","VS1",62.8,59,4685,6.07,6.15,3.84
0.7,"Ideal","H","SI2",61.6,54,2110,5.71,5.75,3.53
0.37,"Ideal","E","VS1",61.6,54,858,4.6,4.65,2.86
0.72,"Premium","F","SI1",62.6,59,2318,5.74,5.69,3.58
0.3,"Ideal","F","VS2",63,55,673,4.29,4.28,2.7
0.3,"Premium","D","VVS2",62.4,58,752,4.26,4.3,2.67
1.61,"Ideal","F","VS2",62.9,56,15426,7.52,7.46,4.71
0.4,"Ideal","G","VS2",61.1,56,1240,4.74,4.78,2.91
2.01,"Premium","H","VS2",61.6,61,17191,8.14,8.07,4.99
0.77,"Ideal","H","VVS2",61.3,56,3707,5.91,5.94,3.63
0.47,"Very Good","E","VS2",62.6,57,1320,4.92,4.95,3.09
0.6,"Fair","F","VVS2",60.1,66,2484,5.48,5.44,3.28
0.33,"Very Good","G","VS1",61.3,57,681,4.47,4.49,2.75
0.7,"Premium","G","VS2",61.8,58,2479,5.66,5.64,3.49
1.01,"Very Good","F","VS2",61.5,57,6159,6.4,6.48,3.96
0.7,"Premium","F","SI1",61.7,61,2348,5.7,5.67,3.51
0.74,"Very Good","D","SI2",61.4,57,2558,5.82,5.84,3.58
0.51,"Good","G","SI1",63.6,55,1220,5.03,5.06,3.21
0.32,"Premium","H","SI2",60.4,59,504,4.42,4.39,2.66
0.31,"Premium","H","VS1",62.6,60,544,4.3,4.32,2.7
1.51,"Ideal","D","SI1",61.9,57,11834,7.35,7.42,4.57
2.02,"Very Good","G","SI2",63.2,54,13554,7.96,7.82,4.99
0.7,"Very Good","G","VVS1",63.1,56,3073,5.64,5.67,3.57
1.09,"Premium","I","SI1",62.7,60,3662,6.57,6.51,4.1
1.02,"Very Good","E","SI1",59.2,56,5553,6.57,6.63,3.91
0.31,"Ideal","D","VS2",62.1,56,734,4.34,4.35,2.7
0.71,"Very Good","G","SI1",58.2,57,2039,5.89,5.93,3.44
1.55,"Premium","I","VS2",61.3,58,7656,7.48,7.44,4.57
0.5,"Very Good","J","SI1",63.3,60,963,4.99,4.97,3.15
1.32,"Very Good","J","SI1",63.5,57,4657,6.98,6.95,4.42
0.3,"Premium","D","SI2",61.8,58,574,4.32,4.29,2.66
0.71,"Ideal","E","SI1",61.7,55,3376,5.73,5.77,3.55
0.71,"Premium","I","VS2",59.7,60,1923,5.83,5.86,3.49
1.63,"Very Good","G","VS1",62.5,60,14404,7.43,7.51,4.67
0.5,"Good","F","VS2",63.2,56,1436,5.01,5.05,3.18
0.7,"Ideal","G","VS2",61.9,56,3253,5.68,5.7,3.52
1.1,"Ideal","G","SI1",61.6,56,5610,6.59,6.68,4.09
0.93,"Premium","D","SI2",62.6,57,4140,6.26,6.2,3.9
0.41,"Good","F","SI1",63.3,57,755,4.69,4.72,2.98
1.51,"Ideal","G","SI2",60.8,57,8794,7.44,7.39,4.51
2.33,"Premium","J","SI1",59.9,59,14711,8.7,8.65,5.2
1.21,"Ideal","G","VS1",62.6,56,8774,6.81,6.77,4.25
0.51,"Good","E","VS2",63.6,54,1662,5.09,5.06,3.23
2.1,"Fair","F","SI2",59.5,69,16506,8.35,8.25,4.94
2.01,"Very Good","H","I1",58.1,63,6592,8.3,8.19,4.79
0.3,"Ideal","H","VS2",62.1,55,457,4.3,4.33,2.68
0.91,"Ideal","H","VS1",62.9,55,4109,6.23,6.13,3.89
0.75,"Premium","F","SI2",60.9,58,2274,5.88,5.91,3.59
0.9,"Very Good","F","SI2",60.8,55,3552,6.25,6.28,3.81
1.01,"Premium","D","SI2",60.3,57,4672,6.56,6.51,3.94
0.7,"Ideal","F","VS2",62.3,53,2907,5.69,5.73,3.56
0.32,"Very Good","D","SI1",63.3,57,756,4.38,4.37,2.77
2.02,"Very Good","J","VS2",59.3,60,13693,8.28,8.34,4.93
0.56,"Ideal","D","VS2",62.7,57,1753,5.25,5.28,3.3
0.9,"Good","I","VS2",62.5,59,3398,6.06,6.13,3.81
0.5,"Good","F","VS1",61.5,61,1613,5.01,5.07,3.1
1.51,"Premium","I","VVS1",61,61,10824,7.47,7.34,4.52
0.7,"Very Good","F","SI1",59.1,59,2278,5.76,5.91,3.45
0.56,"Very Good","F","VVS2",59.5,61,2236,5.36,5.33,3.18
1.01,"Very Good","F","SI2",62.7,56,4121,6.35,6.4,4
0.31,"Ideal","H","VVS2",62.8,57,802,4.33,4.3,2.71
1.01,"Good","G","SI1",63.2,59,5021,6.32,6.36,4.01
1,"Premium","F","VS2",61.7,56,6608,6.48,6.39,3.97
1.2,"Very Good","H","SI1",61.2,57,6019,6.78,6.91,4.19
0.32,"Ideal","G","VS2",62,57,720,4.4,4.37,2.72
0.3,"Ideal","D","SI1",62.2,56,552,4.25,4.3,2.66
1.02,"Good","H","SI2",57.9,61,3770,6.75,6.68,3.89
0.75,"Premium","E","SI2",61.9,55,2214,5.89,5.84,3.63
0.25,"Very Good","E","VVS2",62.2,58,548,4.03,4.11,2.53
0.39,"Ideal","H","SI1",61.5,56,698,4.69,4.71,2.89
0.56,"Premium","F","VS1",58.2,60,2016,5.41,5.38,3.14
1.29,"Very Good","I","VS1",61.1,58,5562,6.98,7.03,4.28
1.21,"Very Good","F","VS1",61.1,61,9656,6.79,6.87,4.17
0.51,"Ideal","G","IF",62.9,58,2146,5.07,5.11,3.2
0.9,"Premium","G","VS2",61.3,59,4194,6.21,6.15,3.79
1.01,"Very Good","F","SI2",62.7,59,4416,6.35,6.4,4
0.92,"Fair","F","SI2",65.3,58,3282,6.08,6.04,3.96
1.12,"Premium","E","SI1",58.8,61,5547,6.8,6.74,3.98
0.7,"Ideal","I","SI1",61.2,55,2343,5.71,5.76,3.51
0.3,"Ideal","D","VVS1",61.3,57,1069,4.32,4.29,2.64
1.01,"Premium","H","SI2",59.9,59,4242,6.51,6.48,3.89
1,"Premium","G","VS2",59.3,60,6048,6.55,6.51,3.87
0.43,"Premium","F","VS1",59.9,58,1129,4.93,4.89,2.94
1.22,"Good","H","SI2",61.5,64,4782,6.93,6.87,4.25
0.31,"Good","F","VS2",63.4,56,625,4.31,4.34,2.74
1,"Good","F","SI2",63.7,57,3977,6.36,6.32,4.04
0.31,"Premium","H","VS2",58.9,61,586,4.46,4.43,2.62
2.01,"Very Good","I","SI1",63.5,55,12271,8.07,8.01,5.11
0.31,"Very Good","G","VS2",63.1,58,698,4.35,4.3,2.73
1.04,"Premium","G","SI1",59.2,61,4811,6.68,6.63,3.94
0.71,"Very Good","G","VVS2",61.2,58,3113,5.68,5.72,3.49
0.58,"Ideal","G","SI1",62,58,1408,5.33,5.38,3.32
1,"Premium","H","VVS2",60.3,59,6037,6.46,6.41,3.88
0.53,"Very Good","F","SI1",61.7,55,1370,5.22,5.24,3.23
0.5,"Premium","F","SI1",62.5,59,1409,5.03,4.99,3.13
0.78,"Good","H","VS2",63.7,60,2440,5.77,5.73,3.66
0.39,"Ideal","I","VVS2",60.8,56,849,4.74,4.76,2.89
0.31,"Premium","G","SI1",60.7,60,462,4.34,4.36,2.64
2.5,"Fair","F","SI2",65.8,58,17405,8.38,8.31,5.49
1.06,"Ideal","H","SI1",61.4,55,5194,6.62,6.58,4.05
0.51,"Ideal","G","VS1",61.7,55,1781,5.17,5.14,3.18
0.7,"Premium","F","SI2",61.2,59,1792,5.75,5.72,3.51
1.5,"Fair","H","VVS2",65.8,57,7476,7.19,7.15,4.72
1.03,"Very Good","E","SI2",61.7,54.9,5393,6.46,6.52,4.01
0.63,"Premium","G","VS2",61.5,57,1871,5.54,5.51,3.4
0.24,"Very Good","E","VVS1",63.7,57,552,3.92,3.93,2.5
0.9,"Good","E","SI2",64.1,57,3139,6.07,6.09,3.9
0.51,"Ideal","F","VVS2",61.7,56,1998,5.12,5.15,3.17
0.41,"Good","I","VS1",63.7,57,969,4.72,4.67,2.99
1.07,"Premium","G","VS2",62.9,59,6644,6.52,6.49,4.09
1,"Premium","G","VS2",62,57,6048,6.43,6.37,3.97
0.7,"Very Good","F","SI1",62.4,58,2382,5.64,5.7,3.54
0.35,"Ideal","I","VS1",61.6,56,709,4.58,4.54,2.81
1.53,"Ideal","I","SI2",62.4,54,7859,7.34,7.41,4.6
0.6,"Ideal","F","VVS2",61.8,57,2318,5.42,5.36,3.33
1.01,"Very Good","F","VVS1",61.4,58,9810,6.39,6.44,3.94
0.44,"Ideal","D","VS1",61.3,56,1294,4.92,4.87,3
1.17,"Good","I","SI1",63.6,61,4914,6.66,6.64,4.23
0.37,"Ideal","I","IF",61.4,55,754,4.65,4.67,2.86
0.35,"Ideal","G","SI1",61.8,55,503,4.54,4.56,2.81
0.7,"Good","G","SI1",62.7,59,2209,5.57,5.63,3.51
1.22,"Premium","G","VS2",61.8,58,8213,6.84,6.91,4.25
0.35,"Ideal","E","SI1",61.6,55,744,4.55,4.57,2.81
0.51,"Good","F","SI1",63.6,58,1308,5.05,5.08,3.22
0.3,"Ideal","F","VVS1",61.7,56,857,4.33,4.35,2.68
0.9,"Good","I","VS2",62.4,65,3162,6.09,6.12,3.81
0.4,"Ideal","H","VS2",61.8,54.5,764,4.74,4.77,2.94
0.34,"Ideal","D","VS1",60.7,57,749,4.51,4.55,2.75
0.4,"Ideal","E","VS1",61.2,57,1125,4.77,4.74,2.91
1.12,"Ideal","G","VVS2",61.5,57,10305,6.65,6.67,4.1
1,"Very Good","E","SI2",60.5,59,4435,6.44,6.48,3.91
0.31,"Very Good","F","IF",61.4,55,914,4.39,4.41,2.7
2.01,"Premium","J","SI1",59.8,57,10412,8.17,8.13,4.87
0.46,"Ideal","G","IF",60.9,57,1560,4.98,5.01,3.04
0.43,"Ideal","F","IF",60.9,57,1580,4.89,4.86,2.97
0.3,"Premium","H","VS1",62.3,58,526,4.26,4.28,2.66
0.33,"Ideal","G","VVS2",62.6,53,702,4.43,4.45,2.78
0.41,"Ideal","D","VS2",62.4,54,1007,4.74,4.78,2.97
0.31,"Ideal","E","VS2",61.4,54,680,4.33,4.4,2.68
2.01,"Ideal","I","SI1",61.9,56,14558,8.16,8.08,5.03
0.38,"Ideal","E","SI1",61.9,55,898,4.7,4.64,2.89
1.01,"Ideal","I","VS1",62.5,59,5022,6.33,6.41,3.98
0.9,"Good","G","VVS2",62.6,63,4485,6.1,6.14,3.83
0.41,"Ideal","E","VS1",61.8,55,1153,4.8,4.75,2.95
0.52,"Ideal","D","SI1",61.8,57,1720,5.19,5.14,3.19
0.3,"Very Good","I","IF",63.3,56,810,4.26,4.21,2.68
1.5,"Good","F","VS2",64,56,10134,7.18,7.13,4.64
0.47,"Fair","E","SI1",65.2,59,828,4.75,4.82,3.12
0.5,"Premium","E","VS2",62.9,60,1629,5.04,5.01,3.16
2,"Premium","I","SI2",61.3,59,14208,8.13,8.09,4.97
0.26,"Ideal","F","VS1",62.3,56,580,4.1,4.08,2.55
0.27,"Ideal","I","VS1",61.9,55,432,4.16,4.18,2.58
1.1,"Ideal","E","SI1",61.3,56,6743,6.65,6.7,4.09
0.46,"Ideal","I","VS1",62,54,997,4.97,4.99,3.09
0.33,"Ideal","E","VS2",62.3,57,928,4.43,4.37,2.74
1.06,"Premium","F","SI2",62.5,58,4719,6.54,6.41,4.05
0.44,"Very Good","G","SI1",60.3,58,786,4.94,4.99,2.99
0.71,"Premium","G","SI2",60.6,59,2147,5.78,5.74,3.49
1.2,"Very Good","H","SI2",62,58,5280,6.76,6.91,4.24
0.94,"Premium","D","VS1",62.3,58,5980,6.34,6.28,3.93
1.5,"Premium","E","VS1",60.1,60,13513,7.42,7.48,4.48
0.7,"Very Good","D","VS2",63.1,56,2985,5.62,5.69,3.57
0.59,"Premium","J","VS2",62.7,61,1055,5.35,5.28,3.33
0.31,"Very Good","H","SI1",62.3,55,446,4.34,4.36,2.71
1.63,"Good","F","SI1",57.7,60,10901,7.71,7.79,4.47
1.03,"Very Good","G","VS2",61,58,6931,6.5,6.54,3.98
0.35,"Very Good","D","SI1",63.3,57,827,4.53,4.51,2.86
0.72,"Ideal","D","VS2",62.8,57,3179,5.68,5.73,3.58
0.52,"Ideal","H","IF",59.2,58,1967,5.23,5.31,3.12
0.23,"Very Good","E","VVS2",58.8,62,485,4.04,4.06,2.38
1.77,"Very Good","G","SI1",63.1,57,11796,7.68,7.63,4.83
0.27,"Very Good","E","VVS2",60.5,60,544,4.19,4.2,2.54
2.01,"Very Good","J","VS1",60.2,61,12845,8.16,8.23,4.93
0.33,"Premium","G","VVS1",61.2,60,1114,4.44,4.42,2.71
0.58,"Ideal","F","VS2",60.6,56,1809,5.41,5.44,3.29
0.83,"Ideal","H","SI2",61.1,59,2666,6.05,6.1,3.71
1.1,"Ideal","J","SI1",62.2,55,4275,6.62,6.65,4.13
0.41,"Good","F","SI1",63.9,56,755,4.68,4.74,3.01
1.06,"Ideal","G","VVS2",60.3,57,8726,6.61,6.68,4.01
0.3,"Ideal","E","VVS2",61.4,55,1125,4.36,4.34,2.67
1.09,"Premium","J","VS1",59.3,57,4303,6.79,6.74,4.01
0.42,"Ideal","E","SI1",61.5,55,992,4.9,4.82,2.99
1.63,"Good","I","SI1",63.7,58,9556,7.4,7.48,4.74
0.34,"Ideal","G","VS2",61,57,596,4.48,4.5,2.74
0.74,"Ideal","F","SI1",62.2,54,2583,5.79,5.85,3.62
1.13,"Very Good","G","VS1",60.7,57,7815,6.68,6.72,4.07
