EMP_Id,Gender,Age_at_recruitment,Education_Level,Marital_Status_at_recruitment,Have_Children_at_recruitment,Work_Location,Office_Distance,Prior_Experience,No_of_Previous Employers,Interview result,Final test results, Initial Salary ,Direct_Indirect,Department,Religion,Meal Apply,JOB Grade,Last/Current Salary,Age,Marital_Status,Have_Children,Leaving Reason, Service Months ,Status_2021
219816,F,35,O/L,MARRIED,HAVE CHILDREN,TAL,27,12,3,3,4,20600,DIRECT,PRODUCTION,CHRISTIANITY,YES,C,22100,36,MARRIED,HAVE CHILDREN,TO TAKE CARE OF FAMILY,8,Inactive
219830,F,20,Secondary,MARRIED,NO CHILDEREN,TAL,28,0,0,5,5,15500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,15500,20,MARRIED,NO CHILDEREN,REASON WASN`T REVEALED,2,Inactive
219833,F,26,Secondary,SINGLE,NO CHILDEREN,TAL,21,0,0,5,5,15500,DIRECT,PRODUCTION,HINDUISM,YES,D,15500,26,SINGLE,NO CHILDEREN,WORK RELATED ISSUE,2,Inactive
219843,F,19,O/L,SINGLE,NO CHILDEREN,TAL,23,0,0,4,5,15500,INDIRECT,PRODUCT DEV,HINDUISM,YES,D,15500,19,SINGLE,NO CHILDEREN,REASON WASN`T REVEALED,2,Inactive
219857,F,22,Secondary,MARRIED,HAVE CHILDREN,TAL,25,0,0,5,5,15500,DIRECT,PRODUCTION,HINDUISM,YES,D,16500,23,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
219862,F,27,O/L,MARRIED,HAVE CHILDREN,TAL,26,4,4,3,3,23200,DIRECT,PRODUCTION,HINDUISM,YES,C,24700,28,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),5,Inactive
219863,F,19,Secondary,SINGLE,NO CHILDEREN,TAL,28,0,0,5,5,15500,INDIRECT,FINISHING,HINDUISM,YES,D,15500,19,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),2,Inactive
219864,F,19,Secondary,SINGLE,NO CHILDEREN,TAL,29,0,0,5,5,15500,INDIRECT,FINISHING,HINDUISM,YES,D,15500,19,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),2,Inactive
219866,F,21,Secondary,SINGLE,NO CHILDEREN,TAL,30,0,0,5,5,15500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,15500,21,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),1,Inactive
219876,F,20,O/L,SINGLE,NO CHILDEREN,TAL,20,0,0,4,4,20000,DIRECT,PRODUCTION,HINDUISM,YES,C,21500,21,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),7,Inactive
219881,F,22,O/L,SINGLE,NO CHILDEREN,TAL,21,2,2,3,1,26100,INDIRECT,EMBROIDERY,HINDUISM,YES,A,32100,24,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),24,Inactive
219885,F,41,O/L,MARRIED,HAVE CHILDREN,TAL,22,0,0,3,4,20150,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,C,20650,41,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219903,F,25,O/L,SINGLE,NO CHILDEREN,TAL,25,3,3,4,1,26150,DIRECT,PRODUCTION,HINDUISM,YES,A,29150,26,MARRIED,NO CHILDEREN,DUE TO MARRIAGE,13,Inactive
219914,F,34,Secondary,MARRIED,HAVE CHILDREN,TAL,24,0,0,5,5,15500,INDIRECT,FINISHING,HINDUISM,YES,D,16500,35,MARRIED,HAVE CHILDREN,MEDICAL REASON,4,Inactive
219922,F,40,O/L,MARRIED,HAVE CHILDREN,TAL,29,18,5,3,3,23900,DIRECT,PRODUCTION,BUDDHISM,YES,B,25900,41,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,7,Inactive
219923,F,35,O/L,MARRIED,HAVE CHILDREN,TAL,30,12,3,3,4,20600,DIRECT,PRODUCTION,CHRISTIANITY,YES,C,22100,36,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,3,Inactive
219925,F,17,Secondary,SINGLE,NO CHILDEREN,TAL,27,0,0,5,5,15500,DIRECT,PRODUCTION,HINDUISM,YES,C,17000,18,SINGLE,NO CHILDEREN,HIGHER EDUCATION,6,Inactive
219926,F,24,O/L,SINGLE,NO CHILDEREN,TAL,28,2,2,4,1,26100,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,A,29100,25,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),11,Inactive
219935,F,39,Secondary,MARRIED,HAVE CHILDREN,TAL,21,0,0,4,5,15500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,15500,39,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219937,F,22,O/L,MARRIED,HAVE CHILDREN,TAL,23,0,0,4,4,20000,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,C,20500,22,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219938,F,29,O/L,MARRIED,HAVE CHILDREN,TAL,25,6,2,3,4,20300,DIRECT,PRODUCTION,BUDDHISM,YES,C,21800,30,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,4,Inactive
219939,F,22,O/L,SINGLE,NO CHILDEREN,TAL,26,0,0,4,4,20000,DIRECT,PRODUCTION,BUDDHISM,YES,C,21500,23,MARRIED,NO CHILDEREN,DUE TO MARRIAGE,4,Inactive
219942,F,21,O/L,MARRIED,NO CHILDEREN,TAL,28,0,0,5,4,20000,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,C,20500,21,MARRIED,NO CHILDEREN,DISCIPLINARY ISSUE (AB),2,Inactive
219968,F,25,O/L,MARRIED,HAVE CHILDREN,TAL,29,0,0,4,3,23000,INDIRECT,FINISHING,HINDUISM,YES,C,24500,26,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),3,Inactive
219974,F,30,O/L,MARRIED,HAVE CHILDREN,TAL,30,8,2,3,3,23400,DIRECT,PRODUCTION,BUDDHISM,YES,B,25400,31,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,8,Inactive
219975,F,36,O/L,SINGLE,NO CHILDEREN,TAL,20,14,4,3,3,23700,DIRECT,PRODUCTION,HINDUISM,YES,B,25700,37,SINGLE,NO CHILDEREN,DESIRE TO STAY AT HOME,3,Inactive
219976,F,26,O/L,MARRIED,HAVE CHILDREN,TAL,21,3,1,3,4,20150,DIRECT,PRODUCTION,BUDDHISM,YES,C,20650,26,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219981,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,22,0,0,5,5,15500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,15500,18,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),1,Inactive
219984,F,29,Secondary,MARRIED,HAVE CHILDREN,TAL,25,0,0,5,5,15500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,15500,29,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219991,F,22,O/L,MARRIED,HAVE CHILDREN,TAL,24,0,0,5,4,20000,DIRECT,PRODUCTION,HINDUISM,YES,C,20500,22,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
219999,F,25,O/L,MARRIED,HAVE CHILDREN,TAL,29,0,0,5,4,20000,DIRECT,PRODUCTION,HINDUISM,YES,C,21500,26,MARRIED,HAVE CHILDREN,MEDICAL REASON,4,Inactive
220000,F,20,Secondary,SINGLE,NO CHILDEREN,TAL,30,0,0,5,5,15500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,16500,21,SINGLE,NO CHILDEREN,DO NOT USE,1,Inactive
220010,F,33,O/L,MARRIED,HAVE CHILDREN,TAL,27,10,3,3,4,20500,DIRECT,PRODUCTION,HINDUISM,YES,C,22000,34,MARRIED,HAVE CHILDREN,TO TAKE CARE OF FAMILY,9,Inactive
220021,F,19,O/L,SINGLE,NO CHILDEREN,TAL,28,0,0,4,5,15500,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,D,16500,20,SINGLE,NO CHILDEREN,DESIRE TO STAY AT HOME,1,Inactive
220027,F,26,Secondary,SINGLE,NO CHILDEREN,TAL,21,0,0,5,5,15500,DIRECT,PRODUCTION,HINDUISM,YES,D,16500,27,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,2,Inactive
220029,F,25,Secondary,SINGLE,NO CHILDEREN,TAL,23,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,25,SINGLE,NO CHILDEREN,BETTER WORK OPPORTUNITY,2,Inactive
220037,F,23,Secondary,SINGLE,NO CHILDEREN,TAL,25,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,23,MARRIED,NO CHILDEREN,DUE TO MARRIAGE,4,Inactive
220039,F,39,O/L,MARRIED,HAVE CHILDREN,TAL,26,16,4,3,4,23800,DIRECT,PRODUCTION,HINDUISM,YES,C,24300,39,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
220046,F,23,O/L,MARRIED,HAVE CHILDREN,TAL,28,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,23500,23,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,2,Inactive
220055,F,17,Secondary,SINGLE,NO CHILDEREN,TAL,29,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,17,SINGLE,NO CHILDEREN,REASON WASN`T REVEALED,3,Inactive
220056,F,20,O/L,SINGLE,NO CHILDEREN,TAL,30,0,0,3,3,25000,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,B,27000,21,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),18,Inactive
220066,F,22,Secondary,SINGLE,NO CHILDEREN,TAL,20,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,22,SINGLE,NO CHILDEREN,MEDICAL REASON,1,Inactive
220084,F,44,O/L,MARRIED,HAVE CHILDREN,TAL,21,21,6,3,4,24050,DIRECT,PRODUCTION,HINDUISM,YES,C,24550,44,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
220089,F,28,Secondary,MARRIED,HAVE CHILDREN,TAL,22,0,0,5,5,17500,INDIRECT,FINISHING,HINDUISM,YES,D,17500,28,MARRIED,HAVE CHILDREN,REASON WASN`T REVEALED,5,Inactive
220090,F,20,A/L,SINGLE,NO CHILDEREN,TAL,25,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,28000,20,SINGLE,NO CHILDEREN, -   ,5,Active
220096,F,19,O/L,SINGLE,NO CHILDEREN,TAL,24,0,0,3,3,25000,INDIRECT,CUTTING,HINDUISM,YES,B,27000,20,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),18,Inactive
220105,F,19,Secondary,SINGLE,NO CHILDEREN,TAL,29,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,17500,19,SINGLE,NO CHILDEREN,REASON WASN`T REVEALED,1,Inactive
220107,F,24,Secondary,SINGLE,NO CHILDEREN,TAL,30,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,24,SINGLE,NO CHILDEREN,RESIDENCIAL RELOCATION,2,Inactive
220112,F,21,A/L,SINGLE,NO CHILDEREN,TAL,27,0,0,5,1,28000,DIRECT,PRODUCTION,HINDUISM,YES,D,28000,21,SINGLE,NO CHILDEREN, -   ,5,Active
220113,F,21,A/L,SINGLE,NO CHILDEREN,TAL,28,0,0,4,1,28000,DIRECT,PRODUCTION,HINDUISM,YES,C,28500,21,SINGLE,NO CHILDEREN, -   ,6,Active
220140,F,20,A/L,SINGLE,NO CHILDEREN,TAL,21,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,D,28000,20,SINGLE,NO CHILDEREN, -   ,1,Active
220144,F,23,O/L,SINGLE,NO CHILDEREN,TAL,23,2,2,2,2,27100,INDIRECT,FINISHING,HINDUISM,YES,A,29100,23,SINGLE,NO CHILDEREN,RESIDENCIAL RELOCATION,8,Inactive
220145,F,17,Secondary,SINGLE,NO CHILDEREN,TAL,25,0,0,5,5,17500,DIRECT,PRODUCTION,CHRISTIANITY,YES,C,22000,19,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,28,Inactive
220151,F,22,O/L,MARRIED,HAVE CHILDREN,TAL,26,0,0,4,4,23000,DIRECT,PRODUCTION,BUDDHISM,YES,C,23500,22,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),3,Inactive
220180,F,21,Secondary,MARRIED,NO CHILDEREN,TAL,28,0,0,4,5,17500,INDIRECT,PRODUCTION,BUDDHISM,YES,D,17500,21,MARRIED,NO CHILDEREN,BETTER WORK OPPORTUNITY,1,Inactive
220182,F,21,Secondary,MARRIED,NO CHILDEREN,TAL,29,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,21,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,4,Inactive
220183,F,26,Secondary,MARRIED,HAVE CHILDREN,TAL,30,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,26,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
220186,F,21,A/L,SINGLE,NO CHILDEREN,TAL,20,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,D,28000,21,SINGLE,NO CHILDEREN, -   ,1,Active
220188,F,41,A/L,MARRIED,HAVE CHILDREN,TAL,21,3,1,3,1,28150,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,D,28150,41,MARRIED,HAVE CHILDREN, -   ,1,Active
220214,F,20,Secondary,SINGLE,NO CHILDEREN,TAL,22,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,20,SINGLE,NO CHILDEREN,MEDICAL REASON,1,Inactive
220224,F,19,Secondary,SINGLE,NO CHILDEREN,TAL,25,0,0,4,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,19,SINGLE,NO CHILDEREN,REASON WASN`T REVEALED,1,Inactive
220240,F,34,Secondary,MARRIED,HAVE CHILDREN,TAL,24,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,34,MARRIED,HAVE CHILDREN,BETTER WORK OPPORTUNITY,2,Inactive
220252,F,40,Secondary,MARRIED,HAVE CHILDREN,TAL,29,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,40,MARRIED,HAVE CHILDREN,MEDICAL REASON,2,Inactive
220280,F,25,O/L,MARRIED,HAVE CHILDREN,TAL,30,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,23500,25,MARRIED,HAVE CHILDREN,MEDICAL REASON,3,Inactive
220282,F,20,O/L,SINGLE,NO CHILDEREN,TAL,27,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,24500,21,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),10,Inactive
220287,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,28,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,C,19000,19,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,9,Inactive
220295,F,38,O/L,SINGLE,NO CHILDEREN,TAL,21,18,5,1,1,28900,DIRECT,PRODUCTION,HINDUISM,YES,A,30900,38,SINGLE,NO CHILDEREN, -   ,2,Active
220302,F,24,A/L,SINGLE,NO CHILDEREN,TAL,23,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,28000,24,SINGLE,NO CHILDEREN, -   ,3,Active
220321,F,17,Secondary,SINGLE,NO CHILDEREN,TAL,25,0,0,3,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,B,25000,18,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),13,Inactive
220322,F,23,Secondary,SINGLE,NO CHILDEREN,TAL,26,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,23,SINGLE,NO CHILDEREN,MEDICAL REASON,1,Inactive
220327,F,23,O/L,MARRIED,HAVE CHILDREN,TAL,28,1,2,4,3,25050,DIRECT,PRODUCTION,BUDDHISM,YES,B,26050,23,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,2,Inactive
220333,F,34,O/L,MARRIED,HAVE CHILDREN,TAL,29,11,3,3,4,23550,DIRECT,PRODUCTION,HINDUISM,YES,C,24050,34,MARRIED,HAVE CHILDREN,MEDICAL REASON,7,Inactive
220334,F,21,O/L,SINGLE,NO CHILDEREN,TAL,30,0,0,4,1,28000,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,A,31000,22,SINGLE,NO CHILDEREN, -   ,16,Active
220335,F,23,Secondary,MARRIED,HAVE CHILDREN,TAL,20,0,0,4,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,23,MARRIED,HAVE CHILDREN,REASON WASN`T REVEALED,1,Inactive
220337,F,19,Secondary,SINGLE,NO CHILDEREN,TAL,21,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,19,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),3,Inactive
220344,F,28,Secondary,MARRIED,HAVE CHILDREN,TAL,22,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,28,MARRIED,HAVE CHILDREN,TO TAKE CARE OF FAMILY,2,Inactive
220351,F,19,O/L,SINGLE,NO CHILDEREN,TAL,25,0,0,5,4,23000,DIRECT,PRODUCTION,CHRISTIANITY,YES,C,23500,19,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,8,Inactive
220356,F,41,Secondary,MARRIED,HAVE CHILDREN,TAL,24,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,41,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
220364,F,23,O/L,MARRIED,HAVE CHILDREN,TAL,29,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,23500,23,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),7,Inactive
220378,F,31,O/L,MARRIED,HAVE CHILDREN,TAL,30,8,2,3,4,23400,DIRECT,PRODUCTION,HINDUISM,YES,C,23900,31,MARRIED,HAVE CHILDREN,MEDICAL REASON,6,Inactive
220407,F,26,Secondary,MARRIED,HAVE CHILDREN,TAL,27,0,0,4,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,26,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,2,Inactive
220408,F,34,O/L,MARRIED,HAVE CHILDREN,TAL,28,11,3,3,4,23550,DIRECT,PRODUCTION,HINDUISM,YES,C,25050,35,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),11,Inactive
220411,F,37,A/L,MARRIED,HAVE CHILDREN,TAL,21,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,HINDUISM,YES,D,28000,37,MARRIED,HAVE CHILDREN, -   ,2,Active
220420,M,22,O/L,SINGLE,NO CHILDEREN,TAL,23,1,2,3,3,25050,INDIRECT,WAREHOUSE,HINDUISM,YES,B,27050,23,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),9,Inactive
220422,M,24,O/L,SINGLE,NO CHILDEREN,TAL,25,1,2,3,2,27050,INDIRECT,FABRIC INSPECTION,BUDDHISM,YES,B,29050,25,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),12,Inactive
220432,M,24,O/L,SINGLE,NO CHILDEREN,TAL,26,2,1,1,2,27100,DIRECT,PRODUCTION,HINDUISM,YES,A+,34600,26,SINGLE,NO CHILDEREN, -   ,21,Active
220436,F,27,O/L,MARRIED,HAVE CHILDREN,TAL,28,5,2,3,2,27250,DIRECT,PRODUCTION,CHRISTIANITY,YES,B,28250,27,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,1,Inactive
220451,F,20,O/L,MARRIED,NO CHILDEREN,TAL,29,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,23500,20,MARRIED,NO CHILDEREN,FAMILY RESTRICTION,2,Inactive
220455,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,30,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,C,19000,19,SINGLE,NO CHILDEREN,MEDICAL REASON,13,Inactive
220456,F,31,O/L,MARRIED,HAVE CHILDREN,TAL,20,11,3,1,2,27550,DIRECT,PRODUCTION,HINDUISM,YES,A,30550,32,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),17,Inactive
220457,F,37,Secondary,MARRIED,HAVE CHILDREN,TAL,21,0,0,4,5,17500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,17500,37,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,1,Inactive
220460,F,29,Secondary,MARRIED,HAVE CHILDREN,TAL,22,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,29,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,1,Inactive
220461,F,40,O/L,MARRIED,HAVE CHILDREN,TAL,25,17,5,3,4,23850,DIRECT,PRODUCTION,HINDUISM,YES,C,25350,41,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,12,Inactive
220462,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,24,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,18,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),3,Inactive
220463,F,28,O/L,MARRIED,HAVE CHILDREN,TAL,29,5,2,3,4,23250,DIRECT,PRODUCTION,HINDUISM,YES,C,23750,28,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,3,Inactive
220464,M,26,O/L,SINGLE,NO CHILDEREN,TAL,30,6,2,1,2,27300,DIRECT,PRODUCTION,HINDUISM,YES,A,30300,27,SINGLE,NO CHILDEREN, -   ,17,Active
220465,F,27,Secondary,MARRIED,HAVE CHILDREN,TAL,27,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,17500,27,MARRIED,HAVE CHILDREN,MEDICAL REASON,1,Inactive
220466,F,24,Secondary,SINGLE,NO CHILDEREN,TAL,28,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,24,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),1,Inactive
220474,F,36,O/L,MARRIED,HAVE CHILDREN,TAL,21,13,4,3,4,23650,DIRECT,PRODUCTION,HINDUISM,YES,C,24150,36,MARRIED,HAVE CHILDREN,MEDICAL REASON,5,Inactive
220490,F,34,O/L,MARRIED,HAVE CHILDREN,TAL,23,11,3,3,4,23550,INDIRECT,FINISHING,HINDUISM,YES,C,25050,35,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),9,Inactive
220491,M,21,Secondary,SINGLE,NO CHILDEREN,TAL,25,0,0,5,5,17500,INDIRECT,EMBELLISHMENT,HINDUISM,YES,D,17500,21,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),2,Inactive
220497,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,26,0,0,5,5,17500,INDIRECT,CUTTING,HINDUISM,YES,D,17500,18,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),2,Inactive
220498,F,24,O/L,MARRIED,HAVE CHILDREN,TAL,28,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,24500,25,MARRIED,HAVE CHILDREN,DESIRE TO STAY AT HOME,8,Inactive
220499,F,24,O/L,MARRIED,HAVE CHILDREN,TAL,29,3,1,1,2,27150,DIRECT,PRODUCTION,BUDDHISM,YES,A,33150,26,MARRIED,HAVE CHILDREN, -   ,24,Active
220506,F,19,O/L,SINGLE,NO CHILDEREN,TAL,30,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,24500,20,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),10,Inactive
220507,F,22,Secondary,MARRIED,HAVE CHILDREN,TAL,20,0,0,5,5,17500,INDIRECT,FINISHING,HINDUISM,YES,D,17500,22,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
220508,F,25,O/L,MARRIED,HAVE CHILDREN,TAL,21,0,0,5,4,23000,DIRECT,PRODUCTION,HINDUISM,YES,C,24500,26,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),7,Inactive
220509,F,21,Secondary,SINGLE,NO CHILDEREN,TAL,22,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,21,SINGLE,NO CHILDEREN,BETTER WORK OPPORTUNITY,4,Inactive
220517,F,33,O/L,MARRIED,HAVE CHILDREN,TAL,25,10,3,3,4,23500,DIRECT,PRODUCTION,BUDDHISM,YES,C,24000,33,MARRIED,HAVE CHILDREN,MEDICAL REASON,6,Inactive
220521,F,26,Secondary,MARRIED,HAVE CHILDREN,TAL,24,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,26,MARRIED,HAVE CHILDREN,MEDICAL REASON,2,Inactive
220522,F,25,Secondary,SINGLE,NO CHILDEREN,TAL,29,0,0,5,5,17500,DIRECT,PRODUCTION,HINDUISM,YES,D,17500,25,SINGLE,NO CHILDEREN,FOREIGN EMPLOYMENT OPPORTUNITY,4,Inactive
220565,F,28,O/L,MARRIED,HAVE CHILDREN,TAL,30,5,2,3,4,23250,DIRECT,PRODUCTION,BUDDHISM,YES,C,23750,28,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,1,Inactive
220573,F,22,Secondary,MARRIED,HAVE CHILDREN,TAL,27,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,22,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),5,Inactive
220612,F,36,Secondary,SINGLE,NO CHILDEREN,TAL,28,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,36,SINGLE,NO CHILDEREN,MEDICAL REASON,2,Inactive
220614,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,21,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,18,SINGLE,NO CHILDEREN,RESIDENCIAL RELOCATION,3,Inactive
220616,F,28,Secondary,MARRIED,HAVE CHILDREN,TAL,23,0,0,5,5,17500,INDIRECT,FINISHING,BUDDHISM,YES,D,17500,28,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),4,Inactive
220621,F,34,Secondary,MARRIED,HAVE CHILDREN,TAL,25,0,0,5,5,17500,DIRECT,PRODUCTION,BUDDHISM,YES,D,17500,34,MARRIED,HAVE CHILDREN,RESIDENCIAL RELOCATION,2,Inactive
220625,F,20,Secondary,MARRIED,NO CHILDEREN,TAL,26,0,0,5,5,17500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,17500,20,MARRIED,NO CHILDEREN,MEDICAL REASON,1,Inactive
220628,M,27,O/L,MARRIED,HAVE CHILDREN,TAL,28,5,2,3,3,25250,INDIRECT,PRODUCT DEV,BUDDHISM,YES,B,26250,27,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
220629,F,21,A/L,SINGLE,NO CHILDEREN,TAL,29,0,0,5,1,28000,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,28000,21,SINGLE,NO CHILDEREN, -   ,1,Active
